architecture,candidate_id,seed_pass_fraction,mean_distance,rough_hurst,leverage_rank,zumbach_rank,excess_kurtosis,mean_log_variance_acf,max_abs_return_acf,p_cap_exceedance_fraction,cluster_loading,feedback_curvature,feedback_shift,spike_curvature,orthogonal_curvature,echo_loading,cap_level,cap_sharpness,strong_zumbach_fraction
slow_5_250_pm05,10,0.0,0.3267356794332863,0.21136351370612685,0.008029242766410637,0.08182934344596465,3.923345500383815,0.48047033859076266,0.08368731185521198,0.0,0.3625080660916865,0.06764801759317249,0.7429548297077417,0.20035325948005495,0.0,0.0,6.532335862517357,8.18768697977066,1.0
slow_5_250_pm05,11,0.0,0.20718315006919527,0.02958351013800939,-0.022763840983005018,-0.01647311216764939,13.24943183269265,0.1177582187921294,0.08400448468329857,0.008978174603174604,0.44892983785830437,0.16052532682332163,3.4627530478872357,0.07885649045392289,0.0,0.0,5.726649682968855,6.80141269415617,0.0
slow_5_250_pm05,12,0.0,0.0003192566125001123,0.12905304776617985,0.001341809838256796,0.03224420517428188,4.649702312710092,0.49164444978555094,0.08732039191937203,0.0,0.4923040994442999,0.058192795367834484,2.7833451868966224,0.12400714098807515,0.0,0.0,5.871044954285026,7.867236487567425,0.3333333333333333
slow_5_250_pm05,13,0.0,0.030845514303760313,0.054729041151392994,-0.010950150710772285,0.010938236997270567,8.664858003525582,0.21653036853164453,0.08674822129783544,1.6534391534391536e-05,0.40714115924201905,0.13817022066062615,2.2030887483619153,0.17427275627479324,0.0,0.0,6.924779066815972,9.137299835681915,0.3333333333333333
slow_5_250_pm05,14,0.0,0.1159347983243002,0.0399434079073542,-0.02675575930757269,-0.01620620047800098,6.141132074969522,0.18928132304347065,0.08371247258050228,0.0,0.32279211450368167,0.07661639507355214,3.8808486580848696,0.04331132886477592,0.0,0.0,6.303207313641906,8.685704328119755,0.0
slow_5_250_pm05,15,0.0,0.1664816314012412,0.19556193138085928,0.011049880557296448,0.026824865909128238,15.788547194068613,0.41215363069022976,0.10922338097350907,0.0009837962962962962,0.587633389653638,0.09498007898119205,1.161150908190757,0.4250485536070801,0.0,0.0,5.4994565192610025,6.322989538311958,0.3333333333333333
slow_5_250_pm05,16,0.0,0.000820447071492213,0.11145832183766136,0.003459517659273673,0.01308608927235224,6.696155155803983,0.47968940108111346,0.09262689139231661,0.0,0.5959501091390849,0.08013598074702427,2.5363777542486785,0.10297458846142563,0.0,0.0,6.69466701336205,9.10530786588788,0.3333333333333333
slow_5_250_pm05,17,0.0,0.0002448420721335147,0.10859120115432647,-0.001324486027003877,0.04614949274775415,6.5145690299908665,0.29403332471615223,0.08840592916548516,9.093915343915344e-05,0.3358112445566803,0.10033462404038176,1.8788277721963822,0.24651437205005927,0.0,0.0,5.514025567099452,7.905522596091032,0.6666666666666666
slow_5_250_pm05,18,0.0,0.0006201381990442895,0.08277089172321789,-0.011855092700227712,0.007797217412484431,4.186744394206575,0.40311506803803,0.08553630574172762,0.0,0.4155033166520298,0.05564116984493612,3.499335326999426,0.05788636223949894,0.0,0.0,5.13561256416142,6.419861827045679,0.0
slow_5_250_pm05,19,0.0,0.0018497877854713924,0.16164920644673994,0.008971473013393695,0.04573066226505906,7.950251200781565,0.42039589334534994,0.0934045061809239,6.613756613756614e-05,0.5053632407914848,0.1307859783743871,0.8570315335877239,0.2737714048344018,0.0,0.0,6.066240204498172,8.587298419326544,0.6666666666666666
