seed,rhoJ,beta,qJ,rough_hurst,leverage_rank,zumbach_rank,excess_kurtosis,mean_log_variance_acf,max_abs_return_acf,cap
262147,0.7,1.0,0.05,0.090659817341488,-0.011593540630676483,-0.006972093624769536,3.4237370171750343,0.4603649076089954,0.07775052764054505,0.0
262147,0.7,1.0,0.1,0.07821519378834801,-0.008830769574812712,0.0018570527021402722,3.9256108691272344,0.4032530023600359,0.07786980043957148,0.0
262147,0.7,1.0,0.2,0.05768412845942571,-0.005478347561184913,0.012965033038232075,5.623497259973524,0.2803034354603015,0.07524642720977137,0.0
262147,0.7,1.0,0.4,0.0386935647269888,-0.002658817123257097,0.0039992355168620985,10.990146468293293,0.12938263401044622,0.0764175185084885,0.0007192460317460318
262147,0.7,1.0,0.8,0.030144845949523658,-0.0006931771953635861,-0.0038024301691980626,17.214668459612774,0.05231354828367461,0.08028353293743762,0.012276785714285714
262147,0.7,1.2,0.05,0.07950713638301571,-0.013851331360277115,-0.012371291958683507,3.8200178229409576,0.42045232980177594,0.0774657291588384,0.0
262147,0.7,1.2,0.1,0.07057489970809042,-0.0109554335439244,-0.004155975032766316,4.294056761229696,0.37224798290816075,0.07698735957330555,0.0
262147,0.7,1.2,0.2,0.05460158123865237,-0.007374285587430741,0.007182789282184426,5.848220846305203,0.26565936709618904,0.0749580209253408,0.0
262147,0.7,1.2,0.4,0.03793618174300456,-0.004013959892494631,-0.0013643646652570576,11.036282241668756,0.12681031902007783,0.0773327671321638,0.0007936507936507937
262147,0.7,1.2,0.8,0.02989536591072067,-0.0014063066604677857,-0.0075744001967828906,17.163569199723447,0.052053171536769194,0.08014475806185167,0.012847222222222222
262147,0.85,0.8,0.05,0.0997312536513201,-0.008048040788628384,0.0030282099865853547,3.2477749742954547,0.4889584085333936,0.07880326849720148,0.0
262147,0.85,0.8,0.1,0.08139445442616272,-0.0046750546720883916,0.015324886557104738,3.9007471779318728,0.4156345339767696,0.07892650730840037,0.0
262147,0.85,0.8,0.2,0.05700988277131504,-0.0005504235838302168,0.03175908526982031,5.838562428868185,0.2766780767139344,0.07662080076409701,0.0
262147,0.85,0.8,0.4,0.03751198224312198,0.0020384540379585463,0.028693012893389668,11.50488686049308,0.12554873660800922,0.07621253865945463,0.0006696428571428571
262147,0.85,0.8,0.8,0.029082993249669342,0.0029927693760737604,0.014978370012640333,18.461640263102865,0.051767807071647465,0.07770547335487708,0.012822420634920634
262147,0.85,1.0,0.05,0.08783628428148152,-0.010623197361063104,-0.0031366186107799543,3.60326448192773,0.45121017376411876,0.07811747001782182,0.0
262147,0.85,1.0,0.1,0.07419332014516379,-0.006992929584666124,0.009153031187047293,4.218577810575578,0.3881558467007188,0.07802392645285547,0.0
262147,0.85,1.0,0.2,0.054381001618595465,-0.0024224706176670142,0.02545298981965608,6.001968333780716,0.2649873221373141,0.07598120773688793,2.48015873015873e-05
262147,0.85,1.0,0.4,0.03683339952235337,0.0007138933036553534,0.0250385550631255,11.539338122211436,0.12365039334258832,0.0771531204813019,0.000818452380952381
262147,0.85,1.0,0.8,0.028758602001076196,0.0021644454442899825,0.015077962866360387,18.381847452016668,0.05131148847195825,0.07743567596254079,0.013467261904761905
262147,0.85,1.2,0.05,0.07747741244591778,-0.012939428736609722,-0.008838845947229102,4.002694897575457,0.41287239191231667,0.07740076844120089,0.0
262147,0.85,1.2,0.1,0.06745123684066673,-0.009194381163624032,0.002126666549096809,4.586624701003608,0.35939483803920325,0.07705865380109872,0.0
262147,0.85,1.2,0.2,0.05166522716813746,-0.004299048965161323,0.01845381274287223,6.226963594948011,0.2519410429907556,0.07584509981035972,2.48015873015873e-05
262147,0.85,1.2,0.4,0.03611250344993306,-0.0004995039496025681,0.021651265200255482,11.582821576181296,0.12140986739113899,0.07797936154103184,0.0009424603174603175
262147,0.85,1.2,0.8,0.02843776435235764,0.00128012724270676,0.015221459725953013,18.298058130407494,0.05089790726725914,0.07715459789385357,0.014037698412698413
262147,0.97,0.8,0.05,0.09650107654372211,-0.007236304671829988,0.006586478175525706,3.4250005279887796,0.47992732007268013,0.07903213494608716,0.0
262147,0.97,0.8,0.1,0.0774641083436824,-0.0033603882418816026,0.022903632429455145,4.1884732446680175,0.40178497844125116,0.07896945572036704,0.0
262147,0.97,0.8,0.2,0.054645719904017225,0.0016999894558315089,0.043054478905087276,6.2113423363083795,0.26462142060755806,0.07819977880899817,7.440476190476191e-05
262147,0.97,0.8,0.4,0.0375183897736807,0.004525865213603441,0.04719449832840414,12.022683389653217,0.12174017185112007,0.07937691974988384,0.0010168650793650794
262147,0.97,0.8,0.8,0.028435194070368923,0.004698775579362003,0.04077132519587211,19.865798610992176,0.05077541139458483,0.08119627557523215,0.014112103174603175
262147,0.97,1.0,0.05,0.08546628415940663,-0.009821778795966966,0.00033432593639086145,3.7841530699939487,0.4437551339408505,0.07833933468574902,0.0
262147,0.97,1.0,0.1,0.07102642179987309,-0.005732647101851632,0.015404763283207133,4.506192320326917,0.37631169530744973,0.07823728557694876,0.0
262147,0.97,1.0,0.2,0.05219051215925083,-0.00021177827276947685,0.03690401273809986,6.384132110534024,0.2540389909967392,0.07773792241731256,4.96031746031746e-05
262147,0.97,1.0,0.4,0.03684970323914339,0.003375914188205832,0.043510859828420026,11.936362365782294,0.12013485171856622,0.0779969502002038,0.0010664682539682539
262147,0.97,1.0,0.8,0.028199878172907533,0.0039081492131108906,0.03868648351811546,19.949098071029177,0.050532060715007085,0.08162203823947695,0.014632936507936508
262147,0.97,1.2,0.05,0.07573773572821176,-0.01218014847554346,-0.00540706686171098,4.187507162272711,0.40678974800051204,0.07737210802685288,0.0
262147,0.97,1.2,0.1,0.06492254238355608,-0.00796244370360428,0.008008664469569889,4.875241419091099,0.34938819487050404,0.07718961400986601,0.0
262147,0.97,1.2,0.2,0.049656858049901206,-0.002090244153561278,0.029408489561570647,6.6215288853860566,0.242132691931356,0.07735508727847741,7.440476190476191e-05
262147,0.97,1.2,0.4,0.03613386062399103,0.002146393141902951,0.03892561922083218,11.914279340373833,0.11815207595177507,0.07679611503364214,0.0011160714285714285
262147,0.97,1.2,0.8,0.027963379134575847,0.003041010346496605,0.03630422156412303,19.975751341729747,0.05034493724837989,0.08183123996509974,0.015128968253968254
