seed,candidate_id,accepted,distance,cluster_loading,feedback_curvature,feedback_shift,spike_curvature,mean_volatility,q995_volatility,excess_kurtosis,absolute_return_tail_ratio,hill_tail_index,hill_threshold_instability,rough_hurst,zumbach,zumbach_rank,max_abs_return_acf,leverage,leverage_rank,mean_log_variance_acf,taylor_gap,taylor_fraction,p_cap_exceedance_fraction
221251,24,False,0.001832053526149351,0.3,0.073,3.6,0.22,0.1529575645086579,0.5275929956991134,7.2373137251861746,3.6329218977319693,3.0865526605036746,0.4941916121165766,0.06708054318060128,0.0853540749104284,-0.0013360989805510353,0.09082514032844247,-0.04242428000886778,-0.01961752059248298,0.19134204691525414,0.026141845043880993,0.846875,4.96031746031746e-05
221251,25,False,0.00030079842257955833,0.3,0.073,3.6,0.26,0.14924941409933387,0.5430284741704983,7.9318874149308005,3.6796283583062577,3.0235225591169277,0.566742525932993,0.07375283708459199,0.10014688019536258,0.004854028377366249,0.09083111339804917,-0.03921246875566704,-0.017361853590157537,0.18765600465191673,0.028072634827216177,0.859375,0.0002232142857142857
221251,26,False,0.00012415377829127507,0.3,0.073,3.6,0.3,0.14546699830102133,0.5526799804977874,8.704341745190883,3.742012341738582,2.983080575294818,0.6076331143111607,0.08031404385419333,0.11217593428479253,0.008481677610325521,0.09113319452461408,-0.03464025842659224,-0.01550721460316604,0.18455978742595797,0.03000947097609038,0.859375,0.0005208333333333333
221251,27,False,0.00010414434620199573,0.3,0.073,3.6,0.34,0.1416670376263935,0.5634799139326783,9.740245346646281,3.7820034080529314,2.9199060514329105,0.600777991800856,0.08649124653578236,0.1211806296804464,0.009030008469103328,0.09119134804851678,-0.029083248382029487,-0.013984195167920151,0.18237850907224734,0.03199076646358543,0.8687499999999999,0.0008432539682539683
221251,28,False,0.008626391165108507,0.3,0.073,3.9,0.22,0.15056488126658932,0.5343137218931913,7.719773466908797,3.66127387818078,3.037217766466022,0.5154074176517305,0.06244056863078256,0.07722326899478672,-0.008190307361796946,0.09105612550586048,-0.043300479285245184,-0.020936401636599496,0.17784464941360084,0.025815899547884713,0.846875,0.00017361111111111112
221251,29,False,0.001017077183942533,0.3,0.073,3.9,0.26,0.14699133034501455,0.5466581549321263,8.478825005911393,3.705876423461052,3.0112218930773347,0.5399882873893589,0.06882276927933058,0.0905615865388319,-0.0020151738194301473,0.09140997868860354,-0.040759573775992416,-0.01858080946893488,0.17589678877402226,0.027761949381754657,0.8500000000000001,0.0004464285714285714
221251,30,False,0.000493895053367236,0.3,0.073,3.9,0.3,0.14336581297671053,0.5569688975935929,9.333350482657757,3.759335686564172,2.963201438335904,0.5966879300851566,0.07520024752043283,0.10140382519016936,0.0019991063907667354,0.09184697981705071,-0.03688168349841841,-0.016650681252895073,0.17448828270237582,0.029576932466708984,0.865625,0.0007192460317460318
221251,31,False,0.00036254129239836206,0.3,0.073,3.9,0.34,0.13975572618589133,0.5677145068209765,10.26395695566558,3.833029184120293,2.921517317725776,0.6116814275360557,0.08125564313165384,0.1110077050239589,0.0038612974817068824,0.09166730913740065,-0.03211108803716721,-0.015072501355015597,0.1738197817114463,0.03128383701016588,0.871875,0.0010664682539682539
262147,0,True,0.0,0.24,0.073,3.0,0.22,0.16348321699887883,0.5348264382983902,5.255360194273361,3.5052117088234187,3.270356270823774,0.563032159580001,0.07735325446594166,0.17984267266067705,0.05351922867889054,0.07754965316535192,-0.03778567265074395,-0.00837116114332089,0.17524686091358221,0.015872410041445517,0.74375,9.92063492063492e-05
262147,1,False,2.4911326105602126e-05,0.24,0.073,3.0,0.26,0.1598319173081855,0.5587489670496568,5.9007149092275615,3.586743456815501,3.11707388493386,0.5029884088551116,0.08740749172587117,0.1923153614197552,0.05623584848426143,0.07884769215073698,-0.03075414550192077,-0.005045254157753371,0.17327421820931949,0.017319911987066717,0.765625,0.0001984126984126984
