seed,architecture,beta,qJ,rough_hurst,leverage_rank,zumbach_rank,excess_kurtosis,mean_log_variance_acf,max_abs_return_acf,cap
221251,mid_10_500_pm05,1.0,0.4,0.14029539915144854,-0.0033601986190781776,0.037830023278333735,11.690006107478577,0.2683250558462208,0.08680974357752382,0.00034722222222222224
221251,mid_10_500_pm05,1.2,0.05,0.11020964059051708,-0.00963878155761863,0.01002250629062662,3.5152102200493447,0.5053527680611933,0.09012503648515169,0.0
221251,mid_10_500_pm05,1.2,0.1,0.11348099844127021,-0.008364849251267941,0.027705627452868843,4.021834998174603,0.4701979102169149,0.08961412613719555,0.0
221251,mid_10_500_pm05,1.2,0.2,0.12302583319901268,-0.005871391921254667,0.04584885663299427,5.5409392598264535,0.38592399117375137,0.08896184678960908,0.0
221251,mid_10_500_pm05,1.2,0.4,0.13506824510810994,-0.00396130753868627,0.03470041221223634,11.4857268546041,0.26240732460190824,0.08680603374188937,0.0003720238095238095
221251,slower_2_100_pm05,1.0,0.05,0.13105862567217808,-0.007516547722597029,0.011944882630128249,3.0256385721594725,0.5591152961207599,0.08890800250007103,0.0
221251,slower_2_100_pm05,1.0,0.1,0.14092895551112794,-0.006541621290499962,0.0249604456370076,3.319134973139813,0.5423699134398878,0.0875625714919949,0.0
221251,slower_2_100_pm05,1.0,0.2,0.17060116720743948,-0.0041434344411147555,0.027818161050609143,4.6175067431044825,0.5046811646107797,0.09032614654408994,0.0
221251,slower_2_100_pm05,1.0,0.4,0.22482967754377997,-0.0021296312755491225,-0.0006784655915288347,13.29385670740652,0.4604858334617514,0.10816642786452867,2.48015873015873e-05
221251,slower_2_100_pm05,1.2,0.05,0.1136826807926247,-0.009487039052537928,0.005354463099563945,3.3183677789020747,0.5176078126816336,0.08921746727257754,0.0
221251,slower_2_100_pm05,1.2,0.1,0.12309542647400579,-0.008308925263375701,0.017110454351955948,3.589219453662831,0.5049829676389708,0.08791282070476958,0.0
221251,slower_2_100_pm05,1.2,0.2,0.15258302621819442,-0.005057950393454111,0.02085831289318551,4.810203713155822,0.47799555748978695,0.09040526189347675,0.0
221251,slower_2_100_pm05,1.2,0.4,0.21123425067238277,-0.0020061220374170442,-0.0028083628054624762,13.255916921031648,0.4487051302607941,0.10762962739666997,4.96031746031746e-05
262147,current_20_2000_p0,1.0,0.05,0.10286085548800687,-0.007266772058515458,-0.00040651950518407615,3.8995868790515775,0.4961651595784292,0.07986897480433539,0.0
262147,current_20_2000_p0,1.0,0.1,0.08436001879475617,-0.0036802773197462954,0.01392128525018842,4.630244409810211,0.4271030203821185,0.07983004351762082,0.0
262147,current_20_2000_p0,1.0,0.2,0.05984237671033678,0.0012797921501645259,0.03479911569399406,6.506416336512246,0.295414616407147,0.07905384839706073,4.96031746031746e-05
262147,current_20_2000_p0,1.0,0.4,0.04008864497008098,0.004272587214040401,0.04224372908623717,12.015921813231449,0.14217555708534374,0.07892814113039151,0.0010416666666666667
262147,current_20_2000_p0,1.2,0.05,0.09125067470770454,-0.009250849227932328,-0.0054194657694667655,4.281998331607351,0.4608492927215471,0.07903061081927211,0.0
262147,current_20_2000_p0,1.2,0.1,0.07713040140781355,-0.005563505148580333,0.007310497357977855,4.977721489444152,0.40061680558996077,0.0789472881227699,0.0
262147,current_20_2000_p0,1.2,0.2,0.05694952676939975,-0.0003525680650510285,0.02854993405371265,6.7273735177412615,0.28306735010469847,0.07837473190842444,7.440476190476191e-05
262147,current_20_2000_p0,1.2,0.4,0.03932704959244757,0.003228700795295267,0.0380632775051704,11.988918821766454,0.1399506066693939,0.07765726680197668,0.0010664682539682539
262147,slow_5_250_p0,1.0,0.05,0.11722998004521337,-0.005875405369770335,0.011836448597262912,3.2343240481273607,0.5171075116827515,0.07931678303728931,0.0
262147,slow_5_250_p0,1.0,0.1,0.11361836883417048,-0.0004979067693313406,0.03263701158887446,3.498347444261748,0.4657641429026229,0.0795909998791733,0.0
262147,slow_5_250_p0,1.0,0.2,0.11050270537777346,0.00661414430387243,0.05094212698510016,4.734322018495269,0.348384326357264,0.07995605313671855,0.0
262147,slow_5_250_p0,1.0,0.4,0.10439169556369515,0.01018031305537307,0.043770614464367426,11.89793103663488,0.20364750870821102,0.08455180268300969,0.0007688492063492063
