model,seed,path,return_type,window,direction,decile,mean_standardized_response,count
primary,1230001,3,ito,10,backward,9,0.16390999222914637,124
primary,1230001,3,ito,10,backward,10,0.4592693099103288,124
primary,1230001,3,ito,20,forward,1,0.051171358425178275,122
primary,1230001,3,ito,20,forward,2,-0.1277238158507517,122
primary,1230001,3,ito,20,forward,3,-0.06908092936736963,122
primary,1230001,3,ito,20,forward,4,-0.10975496899611886,122
primary,1230001,3,ito,20,forward,5,-0.19786451835740665,122
primary,1230001,3,ito,20,forward,6,-0.1604599729908149,122
primary,1230001,3,ito,20,forward,7,-0.1957344274573369,122
primary,1230001,3,ito,20,forward,8,0.053554304133032395,122
primary,1230001,3,ito,20,forward,9,0.16805221351457608,122
primary,1230001,3,ito,20,forward,10,0.5878407569470115,122
primary,1230001,3,ito,20,backward,1,-0.3036285929344836,122
primary,1230001,3,ito,20,backward,2,-0.2197317711332372,122
primary,1230001,3,ito,20,backward,3,-0.17746942278848163,122
primary,1230001,3,ito,20,backward,4,-0.18564847584996053,122
primary,1230001,3,ito,20,backward,5,-0.18065899603995245,122
primary,1230001,3,ito,20,backward,6,-0.14856846516091932,122
primary,1230001,3,ito,20,backward,7,-0.07839609428688767,122
primary,1230001,3,ito,20,backward,8,0.1540228554718972,122
primary,1230001,3,ito,20,backward,9,0.25260753253669316,122
primary,1230001,3,ito,20,backward,10,0.8874714301853327,122
primary,1230001,4,log,5,forward,1,-0.1271059130613635,125
primary,1230001,4,log,5,forward,2,-0.019077272048768693,125
primary,1230001,4,log,5,forward,3,0.012816360797785054,125
primary,1230001,4,log,5,forward,4,-0.2060122248262386,125
primary,1230001,4,log,5,forward,5,-0.1700412814737791,125
primary,1230001,4,log,5,forward,6,0.04164003003271591,125
primary,1230001,4,log,5,forward,7,0.018783703773325847,125
primary,1230001,4,log,5,forward,8,-0.06575890515316613,125
primary,1230001,4,log,5,forward,9,-0.12108081805195166,125
primary,1230001,4,log,5,forward,10,0.6358363200114411,125
primary,1230001,4,log,5,backward,1,-0.20050157769566784,125
primary,1230001,4,log,5,backward,2,-0.1048760940058512,125
primary,1230001,4,log,5,backward,3,-0.06634033626097076,125
primary,1230001,4,log,5,backward,4,-0.06412794675730413,125
primary,1230001,4,log,5,backward,5,-0.13421710060791167,125
primary,1230001,4,log,5,backward,6,-0.026546840057988567,125
primary,1230001,4,log,5,backward,7,0.4467642461546835,125
primary,1230001,4,log,5,backward,8,0.07136418950333255,125
primary,1230001,4,log,5,backward,9,-0.038235012509422864,125
primary,1230001,4,log,5,backward,10,0.11671647223710092,125
primary,1230001,4,log,10,forward,1,0.03744327342474248,124
primary,1230001,4,log,10,forward,2,0.08792186911795083,124
primary,1230001,4,log,10,forward,3,-0.19374243104057481,124
primary,1230001,4,log,10,forward,4,-0.12863766426049528,124
primary,1230001,4,log,10,forward,5,-0.08831499683917793,124
primary,1230001,4,log,10,forward,6,-0.1627829108537294,124
primary,1230001,4,log,10,forward,7,-0.0719510812228997,124
primary,1230001,4,log,10,forward,8,-0.042933691740778046,124
primary,1230001,4,log,10,forward,9,-0.16657683735292234,124
primary,1230001,4,log,10,forward,10,0.7295744707678844,124
primary,1230001,4,log,10,backward,1,-0.25326405055703405,124
primary,1230001,4,log,10,backward,2,-0.13000580984839,124
primary,1230001,4,log,10,backward,3,-0.19791478454223208,124
primary,1230001,4,log,10,backward,4,-0.15847798813256364,124
primary,1230001,4,log,10,backward,5,0.14479411452639804,124
primary,1230001,4,log,10,backward,6,0.3350144239551728,124
primary,1230001,4,log,10,backward,7,0.1423106267541302,124
primary,1230001,4,log,10,backward,8,0.0665098085076524,124
primary,1230001,4,log,10,backward,9,0.08484436137852307,124
primary,1230001,4,log,10,backward,10,-0.03381070204165654,124
primary,1230001,4,log,20,forward,1,-0.049999953926362195,122
primary,1230001,4,log,20,forward,2,0.1574438539648895,122
primary,1230001,4,log,20,forward,3,0.21009587860986942,122
primary,1230001,4,log,20,forward,4,0.025261602908093372,122
primary,1230001,4,log,20,forward,5,0.10006379574798409,122
primary,1230001,4,log,20,forward,6,-0.13991354073731416,122
primary,1230001,4,log,20,forward,7,-0.05668729993154434,122
primary,1230001,4,log,20,forward,8,-0.15208904224313258,122
primary,1230001,4,log,20,forward,9,-0.10801254795658975,122
primary,1230001,4,log,20,forward,10,0.0138372535641057,122
primary,1230001,4,log,20,backward,1,-0.07156505463299145,122
primary,1230001,4,log,20,backward,2,-0.06573487830331357,122
primary,1230001,4,log,20,backward,3,-0.21816176869904752,122
primary,1230001,4,log,20,backward,4,-0.20975417524756498,122
primary,1230001,4,log,20,backward,5,0.021296828904075762,122
primary,1230001,4,log,20,backward,6,0.008290168789717606,122
primary,1230001,4,log,20,backward,7,0.05184857567927874,122
primary,1230001,4,log,20,backward,8,0.15930085901957128,122
primary,1230001,4,log,20,backward,9,-0.003919481684560761,122
primary,1230001,4,log,20,backward,10,0.32839892617483485,122
primary,1230001,4,ito,5,forward,1,-0.13576244570816007,125
primary,1230001,4,ito,5,forward,2,-0.039665451699324235,125
primary,1230001,4,ito,5,forward,3,0.018921750799940365,125
primary,1230001,4,ito,5,forward,4,-0.1797295429010773,125
primary,1230001,4,ito,5,forward,5,-0.16558803652582843,125
primary,1230001,4,ito,5,forward,6,0.06883174510676524,125
primary,1230001,4,ito,5,forward,7,-0.018476681230104316,125
primary,1230001,4,ito,5,forward,8,-0.05241817988118477,125
primary,1230001,4,ito,5,forward,9,-0.1414017535918681,125
primary,1230001,4,ito,5,forward,10,0.6452885956308417,125
primary,1230001,4,ito,5,backward,1,-0.2020925839813948,125
primary,1230001,4,ito,5,backward,2,-0.1051425657581853,125
primary,1230001,4,ito,5,backward,3,-0.06767550349909089,125
primary,1230001,4,ito,5,backward,4,-0.06433382260218097,125
primary,1230001,4,ito,5,backward,5,-0.13438518864343948,125
primary,1230001,4,ito,5,backward,6,-0.026844902655376264,125
primary,1230001,4,ito,5,backward,7,0.447878208224382,125
primary,1230001,4,ito,5,backward,8,0.0729158167660635,125
primary,1230001,4,ito,5,backward,9,-0.038817815878563686,125
primary,1230001,4,ito,5,backward,10,0.11849835802778608,125
primary,1230001,4,ito,10,forward,1,0.00045957035882262696,124
primary,1230001,4,ito,10,forward,2,0.06917220384033053,124
primary,1230001,4,ito,10,forward,3,-0.13044180005210623,124
primary,1230001,4,ito,10,forward,4,-0.08405873053053149,124
primary,1230001,4,ito,10,forward,5,-0.09229324556928684,124
primary,1230001,4,ito,10,forward,6,-0.19449695336163753,124
primary,1230001,4,ito,10,forward,7,-0.02928259088630976,124
primary,1230001,4,ito,10,forward,8,-0.07076655451703942,124
primary,1230001,4,ito,10,forward,9,-0.19757201215691206,124
primary,1230001,4,ito,10,forward,10,0.7292801128746703,124
primary,1230001,4,ito,10,backward,1,-0.2580130594133097,124
primary,1230001,4,ito,10,backward,2,-0.1301524062837128,124
primary,1230001,4,ito,10,backward,3,-0.20230971957824934,124
primary,1230001,4,ito,10,backward,4,-0.1608768811235172,124
primary,1230001,4,ito,10,backward,5,0.1395071129187981,124
primary,1230001,4,ito,10,backward,6,0.33510592288801117,124
primary,1230001,4,ito,10,backward,7,0.14783159727165535,124
primary,1230001,4,ito,10,backward,8,0.07057150435247415,124
primary,1230001,4,ito,10,backward,9,0.08414034026173765,124
primary,1230001,4,ito,10,backward,10,-0.02580441129388758,124
primary,1230001,4,ito,20,forward,1,0.00464836883769246,122
primary,1230001,4,ito,20,forward,2,-0.005640445025462472,122
primary,1230001,4,ito,20,forward,3,0.23817156370238302,122
primary,1230001,4,ito,20,forward,4,0.08804137619036123,122
primary,1230001,4,ito,20,forward,5,0.1316423334413218,122
primary,1230001,4,ito,20,forward,6,-0.14861766227690615,122
primary,1230001,4,ito,20,forward,7,-0.05490535643058202,122
primary,1230001,4,ito,20,forward,8,-0.12936749526675242,122
primary,1230001,4,ito,20,forward,9,-0.11741716311528935,122
primary,1230001,4,ito,20,forward,10,-0.0065555200567669145,122
primary,1230001,4,ito,20,backward,1,-0.07246057322838942,122
primary,1230001,4,ito,20,backward,2,-0.07101682492686798,122
primary,1230001,4,ito,20,backward,3,-0.2236820340952076,122
primary,1230001,4,ito,20,backward,4,-0.21157969657764966,122
primary,1230001,4,ito,20,backward,5,0.016671136551780465,122
primary,1230001,4,ito,20,backward,6,0.006065948835439616,122
primary,1230001,4,ito,20,backward,7,0.04716733317453587,122
primary,1230001,4,ito,20,backward,8,0.16240218726810454,122
primary,1230001,4,ito,20,backward,9,0.004330666332497471,122
primary,1230001,4,ito,20,backward,10,0.3421018566657565,122
primary,1230001,5,log,5,forward,1,0.009304151189208116,125
primary,1230001,5,log,5,forward,2,-0.14066716661609732,125
primary,1230001,5,log,5,forward,3,-0.1886539946855516,125
primary,1230001,5,log,5,forward,4,-0.16275387190311275,125
primary,1230001,5,log,5,forward,5,-0.19631306581510638,125
primary,1230001,5,log,5,forward,6,-0.18265220568522517,125
primary,1230001,5,log,5,forward,7,-0.10339317313746199,125
primary,1230001,5,log,5,forward,8,-0.11980561884402371,125
primary,1230001,5,log,5,forward,9,0.1167071778096991,125
primary,1230001,5,log,5,forward,10,0.9682277676876718,125
primary,1230001,5,log,5,backward,1,-0.19031045632374888,125
primary,1230001,5,log,5,backward,2,-0.22803564695450781,125
primary,1230001,5,log,5,backward,3,-0.17079748957141103,125
primary,1230001,5,log,5,backward,4,-0.09141023725878554,125
primary,1230001,5,log,5,backward,5,0.06298505232328139,125
primary,1230001,5,log,5,backward,6,0.13309945335846826,125
primary,1230001,5,log,5,backward,7,-0.10877477011510096,125
primary,1230001,5,log,5,backward,8,0.10271174196600176,125
primary,1230001,5,log,5,backward,9,0.11964417182066442,125
primary,1230001,5,log,5,backward,10,0.3708881807551388,125
primary,1230001,5,log,10,forward,1,0.044410065640140925,124
primary,1230001,5,log,10,forward,2,-0.09001737057086484,124
primary,1230001,5,log,10,forward,3,-0.01984484273783612,124
primary,1230001,5,log,10,forward,4,-0.050527858699130374,124
primary,1230001,5,log,10,forward,5,-0.1326412099668045,124
primary,1230001,5,log,10,forward,6,-0.18952612736984684,124
primary,1230001,5,log,10,forward,7,-0.089735325407821,124
primary,1230001,5,log,10,forward,8,-0.1652278089775007,124
primary,1230001,5,log,10,forward,9,-0.02293328125586944,124
primary,1230001,5,log,10,forward,10,0.7160437593455334,124
primary,1230001,5,log,10,backward,1,-0.14165059150933448,124
primary,1230001,5,log,10,backward,2,-0.20317242796720666,124
primary,1230001,5,log,10,backward,3,-0.19393172284661014,124
primary,1230001,5,log,10,backward,4,0.01794405425223588,124
primary,1230001,5,log,10,backward,5,-0.05349710283957734,124
primary,1230001,5,log,10,backward,6,-0.16023285460352238,124
primary,1230001,5,log,10,backward,7,-0.040261015289178,124
primary,1230001,5,log,10,backward,8,0.13987463639555525,124
primary,1230001,5,log,10,backward,9,-0.029615944981039095,124
primary,1230001,5,log,10,backward,10,0.6645429693886765,124
primary,1230001,5,log,20,forward,1,-0.07309635364317305,122
primary,1230001,5,log,20,forward,2,-0.08638195077157414,122
primary,1230001,5,log,20,forward,3,0.04659207261634931,122
primary,1230001,5,log,20,forward,4,-0.042616893502553994,122
primary,1230001,5,log,20,forward,5,-0.15072940711981234,122
primary,1230001,5,log,20,forward,6,-0.12403077446504175,122
primary,1230001,5,log,20,forward,7,-0.21697572994807926,122
primary,1230001,5,log,20,forward,8,-0.14542104685402418,122
primary,1230001,5,log,20,forward,9,-0.18400425460080472,122
primary,1230001,5,log,20,forward,10,0.9766643382887157,122
primary,1230001,5,log,20,backward,1,-0.11384246217270177,122
primary,1230001,5,log,20,backward,2,-0.13602362678662022,122
primary,1230001,5,log,20,backward,3,-0.04587275001218441,122
primary,1230001,5,log,20,backward,4,-0.270507571370925,122
primary,1230001,5,log,20,backward,5,-0.21343302910517556,122
primary,1230001,5,log,20,backward,6,-0.021883890018618856,122
primary,1230001,5,log,20,backward,7,-0.07195644039242051,122
primary,1230001,5,log,20,backward,8,-0.003493034886778855,122
primary,1230001,5,log,20,backward,9,-0.020533233172754572,122
primary,1230001,5,log,20,backward,10,0.8975460379181797,122
primary,1230001,5,ito,5,forward,1,0.023781412341470264,125
primary,1230001,5,ito,5,forward,2,-0.14109731375526896,125
primary,1230001,5,ito,5,forward,3,-0.23314968585474477,125
primary,1230001,5,ito,5,forward,4,-0.10607354931552745,125
primary,1230001,5,ito,5,forward,5,-0.18086388141420479,125
primary,1230001,5,ito,5,forward,6,-0.19538660730690252,125
primary,1230001,5,ito,5,forward,7,-0.1469298073579704,125
primary,1230001,5,ito,5,forward,8,-0.018769192412792325,125
primary,1230001,5,ito,5,forward,9,0.06246331517160746,125
primary,1230001,5,ito,5,forward,10,0.9360253099043337,125
primary,1230001,5,ito,5,backward,1,-0.19038251171776577,125
primary,1230001,5,ito,5,backward,2,-0.2289535919974358,125
primary,1230001,5,ito,5,backward,3,-0.17115516491113375,125
primary,1230001,5,ito,5,backward,4,-0.0923150845607903,125
primary,1230001,5,ito,5,backward,5,0.06275771282534366,125
primary,1230001,5,ito,5,backward,6,0.13413424039439076,125
primary,1230001,5,ito,5,backward,7,-0.10993581388216382,125
primary,1230001,5,ito,5,backward,8,0.10301660285284518,125
primary,1230001,5,ito,5,backward,9,0.11787031322042833,125
primary,1230001,5,ito,5,backward,10,0.374963297776281,125
primary,1230001,5,ito,10,forward,1,0.11694604909620894,124
primary,1230001,5,ito,10,forward,2,-0.19096240030568534,124
primary,1230001,5,ito,10,forward,3,0.043649863282859074,124
primary,1230001,5,ito,10,forward,4,-0.05710126185393106,124
primary,1230001,5,ito,10,forward,5,-0.18368438774929843,124
primary,1230001,5,ito,10,forward,6,-0.01579878133323521,124
primary,1230001,5,ito,10,forward,7,-0.1776803978273683,124
primary,1230001,5,ito,10,forward,8,-0.17491984068321584,124
primary,1230001,5,ito,10,forward,9,-0.08284002253681556,124
primary,1230001,5,ito,10,forward,10,0.7223911799104823,124
primary,1230001,5,ito,10,backward,1,-0.14111528718349248,124
primary,1230001,5,ito,10,backward,2,-0.20456242513790138,124
primary,1230001,5,ito,10,backward,3,-0.1950809453995684,124
primary,1230001,5,ito,10,backward,4,0.018696977834328898,124
primary,1230001,5,ito,10,backward,5,-0.05493408421829524,124
primary,1230001,5,ito,10,backward,6,-0.16226564612173128,124
primary,1230001,5,ito,10,backward,7,-0.04439658724660093,124
primary,1230001,5,ito,10,backward,8,0.13873212819525246,124
primary,1230001,5,ito,10,backward,9,-0.023394671265614755,124
primary,1230001,5,ito,10,backward,10,0.6683205405436228,124
primary,1230001,5,ito,20,forward,1,-0.033110641104466765,122
primary,1230001,5,ito,20,forward,2,-0.03234412986349608,122
primary,1230001,5,ito,20,forward,3,-0.02713467657235709,122
primary,1230001,5,ito,20,forward,4,0.010906667159867092,122
primary,1230001,5,ito,20,forward,5,-0.1725921136398443,122
primary,1230001,5,ito,20,forward,6,-0.11330005068536701,122
primary,1230001,5,ito,20,forward,7,-0.22437377875108178,122
primary,1230001,5,ito,20,forward,8,-0.18106301388009324,122
primary,1230001,5,ito,20,forward,9,-0.16796049855122872,122
primary,1230001,5,ito,20,forward,10,0.9409722358880692,122
primary,1230001,5,ito,20,backward,1,-0.1186549843197659,122
primary,1230001,5,ito,20,backward,2,-0.14015419017425712,122
primary,1230001,5,ito,20,backward,3,-0.041783881702847844,122
primary,1230001,5,ito,20,backward,4,-0.27042912545729453,122
primary,1230001,5,ito,20,backward,5,-0.2149838798403908,122
primary,1230001,5,ito,20,backward,6,-0.02422483207541421,122
primary,1230001,5,ito,20,backward,7,-0.07450692590823402,122
primary,1230001,5,ito,20,backward,8,-0.0015283933816529346,122
primary,1230001,5,ito,20,backward,9,-0.012898560875164732,122
primary,1230001,5,ito,20,backward,10,0.8991647737350218,122
primary,1230001,6,log,5,forward,1,0.06728354952418966,125
primary,1230001,6,log,5,forward,2,-0.1451234213846139,125
primary,1230001,6,log,5,forward,3,-0.13775807002461285,125
primary,1230001,6,log,5,forward,4,-0.29404008894104794,125
primary,1230001,6,log,5,forward,5,-0.03403214879725568,125
primary,1230001,6,log,5,forward,6,-0.19435569070771389,125
primary,1230001,6,log,5,forward,7,-0.07355946611453146,125
primary,1230001,6,log,5,forward,8,0.16256004180397501,125
primary,1230001,6,log,5,forward,9,0.16001478124389945,125
primary,1230001,6,log,5,forward,10,0.48901051339771234,125
primary,1230001,6,log,5,backward,1,-0.19511089805938797,125
primary,1230001,6,log,5,backward,2,-0.17728776810774682,125
primary,1230001,6,log,5,backward,3,-0.1424290722686149,125
primary,1230001,6,log,5,backward,4,-0.08093201894187717,125
primary,1230001,6,log,5,backward,5,-0.04815141976098766,125
primary,1230001,6,log,5,backward,6,0.026079105435268472,125
primary,1230001,6,log,5,backward,7,0.061771703375435125,125
primary,1230001,6,log,5,backward,8,0.014438415831572508,125
primary,1230001,6,log,5,backward,9,0.29289191540570936,125
primary,1230001,6,log,5,backward,10,0.2487300370906293,125
primary,1230001,6,log,10,forward,1,0.07607400615218307,124
primary,1230001,6,log,10,forward,2,-0.12338496703184502,124
primary,1230001,6,log,10,forward,3,0.04061550964031976,124
primary,1230001,6,log,10,forward,4,0.03185936494612657,124
primary,1230001,6,log,10,forward,5,-0.05802431218514744,124
primary,1230001,6,log,10,forward,6,0.03822399383125462,124
primary,1230001,6,log,10,forward,7,-0.04791337132949823,124
primary,1230001,6,log,10,forward,8,0.04497589584874668,124
primary,1230001,6,log,10,forward,9,-0.011966367398884532,124
primary,1230001,6,log,10,forward,10,0.009540247526745661,124
primary,1230001,6,log,10,backward,1,-0.12789223705704053,124
