model,seed,path,return_type,window,method,forward,backward,zumbach,forward_count,backward_count
anchor,1290017,9,log,5,winsor_990,0.5034751696841945,0.2330570915285974,0.27041807815559704,1250,1250
anchor,1290017,9,log,5,winsor_975,0.45137321900621563,0.2328089472926704,0.21856427171354523,1250,1250
anchor,1290017,9,log,5,winsor_950,0.3718731435252161,0.23431579143613168,0.13755735208908443,1250,1250
anchor,1290017,9,log,5,trim_995,0.4497469984396019,0.22922547369014493,0.220521524749457,1239,1236
anchor,1290017,9,log,5,trim_990,0.3755088963640255,0.20125374198405654,0.17425515437996897,1230,1224
anchor,1290017,9,log,5,trim_975,0.22973312939801455,0.15037823567922706,0.07935489371878748,1200,1191
anchor,1290017,9,log,5,trim_950,0.1700502705039986,0.17288156001111954,-0.002831289507120943,1154,1136
anchor,1290017,9,log,10,pearson,0.38465274226327634,0.09783020770040386,0.2868225345628725,1240,1240
anchor,1290017,9,log,10,spearman,0.15869122007124264,0.187963236104451,-0.029272016033208365,1240,1240
anchor,1290017,9,log,10,gaussian_rank,0.19968116967534646,0.18127699822749493,0.01840417144785153,1240,1240
anchor,1290017,9,log,10,kendall,0.10725090473586919,0.12677497461532455,-0.01952406987945536,1240,1240
anchor,1290017,9,log,10,winsor_995,0.4384615082607278,0.12773214241729908,0.3107293658434287,1240,1240
anchor,1290017,9,log,10,winsor_990,0.437796413378773,0.1406642050443806,0.2971322083343924,1240,1240
anchor,1290017,9,log,10,winsor_975,0.35718841666421997,0.15999547108256737,0.1971929455816526,1240,1240
anchor,1290017,9,log,10,winsor_950,0.2924394540194171,0.18753084254234986,0.10490861147706726,1240,1240
anchor,1290017,9,log,10,trim_995,0.35221307202562013,0.18374019862119007,0.16847287340443007,1226,1226
anchor,1290017,9,log,10,trim_990,0.27618503995599875,0.1515164428299592,0.12466859712603953,1215,1214
anchor,1290017,9,log,10,trim_975,0.15192548474773876,0.1927214047878568,-0.04079592004011803,1190,1182
anchor,1290017,9,log,10,trim_950,0.07389795372575587,0.24288607361058087,-0.16898811988482498,1140,1124
anchor,1290017,9,log,20,pearson,0.17989266149251973,0.0404739118610315,0.13941874963148823,1220,1220
anchor,1290017,9,log,20,spearman,0.05361106073057551,0.0746840920135343,-0.021073031282958794,1220,1220
anchor,1290017,9,log,20,gaussian_rank,0.09276657193148236,0.07808316487128704,0.014683407060195316,1220,1220
anchor,1290017,9,log,20,kendall,0.0354846084535833,0.049231431299506453,-0.013746822845923157,1220,1220
anchor,1290017,9,log,20,winsor_995,0.1890727271847328,0.06544177955332953,0.12363094763140328,1220,1220
anchor,1290017,9,log,20,winsor_990,0.1999667513061942,0.07807471980012153,0.12189203150607268,1220,1220
anchor,1290017,9,log,20,winsor_975,0.21508493213121876,0.09619129206796803,0.11889364006325073,1220,1220
anchor,1290017,9,log,20,winsor_950,0.189617714856115,0.1108959702042284,0.07872174465188661,1220,1220
anchor,1290017,9,log,20,trim_995,0.20034977980130442,0.10040083704131554,0.09994894275998888,1206,1206
anchor,1290017,9,log,20,trim_990,0.1959020744883582,0.12132402867965263,0.07457804580870557,1194,1194
anchor,1290017,9,log,20,trim_975,0.11949542094310761,0.098085731076582,0.02140968986652561,1158,1158
anchor,1290017,9,log,20,trim_950,-0.002827632765852565,0.06928282724404336,-0.07211046000989592,1109,1103
anchor,1290017,9,ito,5,pearson,0.5344006118208156,0.19603915350538853,0.338361458315427,1250,1250
anchor,1290017,9,ito,5,spearman,0.261928407762181,0.21862338523096658,0.04330502253121443,1250,1250
anchor,1290017,9,ito,5,gaussian_rank,0.3070199531385685,0.22821546496487857,0.07880448817368993,1250,1250
anchor,1290017,9,ito,5,kendall,0.17857870296236988,0.14698606885508406,0.03159263410728583,1250,1250
anchor,1290017,9,ito,5,winsor_995,0.5118780623021153,0.22709892181039787,0.28477914049171743,1250,1250
anchor,1290017,9,ito,5,winsor_990,0.498488526306668,0.23282631179691834,0.2656622145097497,1250,1250
anchor,1290017,9,ito,5,winsor_975,0.4464791609600415,0.23388141988625752,0.21259774107378396,1250,1250
anchor,1290017,9,ito,5,winsor_950,0.3689794607990956,0.23566015854060277,0.13331930225849284,1250,1250
anchor,1290017,9,ito,5,trim_995,0.44556783387119636,0.22623664099175184,0.21933119287944453,1239,1236
anchor,1290017,9,ito,5,trim_990,0.39745169493958793,0.20715180467821004,0.1902998902613779,1230,1224
anchor,1290017,9,ito,5,trim_975,0.22826399902238131,0.16074672162986067,0.06751727739252064,1199,1191
anchor,1290017,9,ito,5,trim_950,0.1599382614554218,0.17663855225439262,-0.016700290798970813,1154,1137
anchor,1290017,9,ito,10,pearson,0.3838146939268857,0.09689443650461141,0.28692025742227434,1240,1240
anchor,1290017,9,ito,10,spearman,0.159879373306128,0.18859895284162037,-0.028719579535492368,1240,1240
anchor,1290017,9,ito,10,gaussian_rank,0.19767021753761332,0.18204158063771966,0.01562863689989366,1240,1240
anchor,1290017,9,ito,10,kendall,0.10794605431018772,0.12736077481840194,-0.019414720508214217,1240,1240
anchor,1290017,9,ito,10,winsor_995,0.4372889378970114,0.12675481875890363,0.3105341191381078,1240,1240
anchor,1290017,9,ito,10,winsor_990,0.43502421229501687,0.13991566912256104,0.29510854317245583,1240,1240
anchor,1290017,9,ito,10,winsor_975,0.3550196399159936,0.1598199125500716,0.195199727365922,1240,1240
anchor,1290017,9,ito,10,winsor_950,0.2941482930694575,0.18714843783482227,0.10699985523463523,1240,1240
anchor,1290017,9,ito,10,trim_995,0.3508494944308004,0.18036949554954412,0.17047999888125626,1226,1226
anchor,1290017,9,ito,10,trim_990,0.27378859791102766,0.15080270323839853,0.12298589467262913,1215,1214
anchor,1290017,9,ito,10,trim_975,0.1448621743539986,0.19717219455338306,-0.052310020199384466,1190,1182
anchor,1290017,9,ito,10,trim_950,0.0617299536475169,0.22272815350570796,-0.16099819985819105,1139,1124
anchor,1290017,9,ito,20,pearson,0.17627875877305332,0.043243571432071255,0.13303518734098208,1220,1220
anchor,1290017,9,ito,20,spearman,0.04602184111591177,0.07847624676791287,-0.032454405652001105,1220,1220
anchor,1290017,9,ito,20,gaussian_rank,0.08076638784146835,0.07500607039940121,0.005760317442067134,1220,1220
anchor,1290017,9,ito,20,kendall,0.030288196452346053,0.051660189082693424,-0.02137199263034737,1220,1220
anchor,1290017,9,ito,20,winsor_995,0.18433081982584756,0.06827288888666089,0.11605793093918668,1220,1220
anchor,1290017,9,ito,20,winsor_990,0.19450444203120446,0.08164224485456886,0.11286219717663559,1220,1220
anchor,1290017,9,ito,20,winsor_975,0.20823968447964458,0.09766857924285495,0.11057110523678963,1220,1220
anchor,1290017,9,ito,20,winsor_950,0.186933090072451,0.11223777623493554,0.07469531383751547,1220,1220
anchor,1290017,9,ito,20,trim_995,0.19430828968681435,0.10406304842817735,0.090245241258637,1206,1206
anchor,1290017,9,ito,20,trim_990,0.1913236392947664,0.12114548347921682,0.07017815581554958,1194,1194
anchor,1290017,9,ito,20,trim_975,0.127409162909352,0.09008208918909227,0.03732707372025973,1158,1158
anchor,1290017,9,ito,20,trim_950,-0.013646557194880404,0.05574237678079886,-0.06938893397567926,1107,1103
anchor,1290017,10,log,5,pearson,0.4458067462437903,0.1963338718440061,0.2494728743997842,1250,1250
anchor,1290017,10,log,5,spearman,0.298591559290598,0.22606544516188493,0.07252611412871307,1250,1250
anchor,1290017,10,log,5,gaussian_rank,0.3250271545472097,0.26778997535923676,0.05723717918797294,1250,1250
anchor,1290017,10,log,5,kendall,0.20385332265812647,0.15330664531625302,0.05054667734187346,1250,1250
anchor,1290017,10,log,5,winsor_995,0.49248880482164,0.2290848161195286,0.26340398870211135,1250,1250
anchor,1290017,10,log,5,winsor_990,0.46269681367234367,0.24698880729420808,0.21570800637813559,1250,1250
anchor,1290017,10,log,5,winsor_975,0.40686626882435156,0.2740365539716939,0.13282971485265765,1250,1250
anchor,1290017,10,log,5,winsor_950,0.3706691946268607,0.25679507909960003,0.11387411552726068,1250,1250
anchor,1290017,10,log,5,trim_995,0.3084575737479352,0.19260690459637883,0.11585066915155637,1237,1236
anchor,1290017,10,log,5,trim_990,0.292997545573734,0.14948029911755528,0.1435172464561787,1230,1225
anchor,1290017,10,log,5,trim_975,0.2712224926684719,0.12584886905804069,0.14537362361043124,1198,1190
anchor,1290017,10,log,5,trim_950,0.24030751465844102,0.1339011591386558,0.10640635551978522,1143,1136
anchor,1290017,10,log,10,pearson,0.2809784166504539,0.2175620044314042,0.06341641221904973,1240,1240
anchor,1290017,10,log,10,spearman,0.2746372711925458,0.23318537538070722,0.04145189581183856,1240,1240
anchor,1290017,10,log,10,gaussian_rank,0.294725463001787,0.25655382694035656,0.038171636061430425,1240,1240
anchor,1290017,10,log,10,kendall,0.18227498763310682,0.1584055820250462,0.023869405608060612,1240,1240
anchor,1290017,10,log,10,winsor_995,0.30969941781025023,0.2311855167371216,0.07851390107312864,1240,1240
anchor,1290017,10,log,10,winsor_990,0.352866845539956,0.25534055772173375,0.09752628781822226,1240,1240
anchor,1290017,10,log,10,winsor_975,0.35024581909231084,0.3026943920414532,0.04755142705085763,1240,1240
anchor,1290017,10,log,10,winsor_950,0.3283339633761147,0.30207798679468756,0.026255976581427143,1240,1240
anchor,1290017,10,log,10,trim_995,0.33649461238114753,0.22155210096776828,0.11494251141337924,1226,1226
anchor,1290017,10,log,10,trim_990,0.27205611668379287,0.20346434723530268,0.06859176944849019,1214,1214
anchor,1290017,10,log,10,trim_975,0.21535314835657618,0.14604109974261,0.06931204861396617,1185,1178
anchor,1290017,10,log,10,trim_950,0.21113185499075096,0.1609674349812,0.05016442000955096,1133,1126
anchor,1290017,10,log,20,pearson,0.1507806743176847,0.014065692835258436,0.13671498148242625,1220,1220
anchor,1290017,10,log,20,spearman,0.18003827833976166,0.11879354270187928,0.06124473563788238,1220,1220
anchor,1290017,10,log,20,gaussian_rank,0.18548807115006766,0.09815453377265716,0.0873335373774105,1220,1220
anchor,1290017,10,log,20,kendall,0.12181175109939617,0.0768299735069057,0.044981777592490474,1220,1220
anchor,1290017,10,log,20,winsor_995,0.16114508376734643,0.025130423701915906,0.13601466006543053,1220,1220
anchor,1290017,10,log,20,winsor_990,0.1644740372550433,0.050857978228651186,0.11361605902639213,1220,1220
anchor,1290017,10,log,20,winsor_975,0.17073226963189977,0.07900825090454948,0.0917240187273503,1220,1220
anchor,1290017,10,log,20,winsor_950,0.18621932315983455,0.12801027035635404,0.058209052803480515,1220,1220
anchor,1290017,10,log,20,trim_995,0.1738767024321825,0.06369110110490166,0.11018560132728085,1206,1206
anchor,1290017,10,log,20,trim_990,0.14181994016736585,0.10616566181519192,0.035654278352173926,1194,1194
anchor,1290017,10,log,20,trim_975,0.12258579008921261,0.14343721966318546,-0.020851429573972846,1158,1158
anchor,1290017,10,log,20,trim_950,0.12132841385974545,0.08049346133361845,0.040834952526127,1104,1100
anchor,1290017,10,ito,5,pearson,0.44537610385711335,0.1982629719888363,0.24711313186827705,1250,1250
anchor,1290017,10,ito,5,spearman,0.2978322955726692,0.22841556352996067,0.06941673204270854,1250,1250
anchor,1290017,10,ito,5,gaussian_rank,0.32544736233122795,0.2719093759888985,0.053537986342329424,1250,1250
anchor,1290017,10,ito,5,kendall,0.20321537229783826,0.15494379503602881,0.048271577261809445,1250,1250
anchor,1290017,10,ito,5,winsor_995,0.4913887074704277,0.23161739618557062,0.2597713112848571,1250,1250
anchor,1290017,10,ito,5,winsor_990,0.4607646629413927,0.24994240742640528,0.2108222555149874,1250,1250
anchor,1290017,10,ito,5,winsor_975,0.40525924694880816,0.2760601324922384,0.12919911445656979,1250,1250
anchor,1290017,10,ito,5,winsor_950,0.3680585207877236,0.2596663195587305,0.10839220122899312,1250,1250
anchor,1290017,10,ito,5,trim_995,0.3074623927911183,0.1921518332158633,0.11531055957525502,1237,1236
anchor,1290017,10,ito,5,trim_990,0.2902003670101037,0.15021780878513818,0.13998255822496553,1230,1225
anchor,1290017,10,ito,5,trim_975,0.2695509620907733,0.12736141712906682,0.14218954496170647,1198,1190
anchor,1290017,10,ito,5,trim_950,0.2457775439147927,0.14161891766697401,0.10415862624781869,1143,1137
anchor,1290017,10,ito,10,pearson,0.2798697796708696,0.2222471676918406,0.057622611979029015,1240,1240
anchor,1290017,10,ito,10,spearman,0.27162310178233684,0.23595976164681892,0.03566334013551792,1240,1240
anchor,1290017,10,ito,10,gaussian_rank,0.29156659459236,0.2605177506884355,0.031048843903924483,1240,1240
anchor,1290017,10,ito,10,kendall,0.18033013095888983,0.16048842719154366,0.019841703767346175,1240,1240
anchor,1290017,10,ito,10,winsor_995,0.30871956348266,0.2369791802243626,0.0717403832582974,1240,1240
anchor,1290017,10,ito,10,winsor_990,0.3510857676916553,0.26290480769571356,0.08818095999594172,1240,1240
anchor,1290017,10,ito,10,winsor_975,0.34704144401136006,0.3095081967750812,0.03753324723627888,1240,1240
anchor,1290017,10,ito,10,winsor_950,0.3251865207214849,0.30719569402798835,0.017990826693496553,1240,1240
anchor,1290017,10,ito,10,trim_995,0.3352202111077547,0.22814487368236733,0.10707533742538736,1226,1226
anchor,1290017,10,ito,10,trim_990,0.2698070354589023,0.2093990264161435,0.06040800904275878,1214,1214
anchor,1290017,10,ito,10,trim_975,0.21427771869052537,0.1461851986704053,0.06809252002012006,1185,1179
anchor,1290017,10,ito,10,trim_950,0.21090932581776126,0.15088856301512246,0.060020762802638794,1132,1126
anchor,1290017,10,ito,20,pearson,0.15129047633061363,0.018513850097326603,0.132776626233287,1220,1220
anchor,1290017,10,ito,20,spearman,0.17721670547555776,0.12356222037632492,0.053654485099232846,1220,1220
anchor,1290017,10,ito,20,gaussian_rank,0.17809866232364252,0.10535069133058161,0.0727479709930609,1220,1220
anchor,1290017,10,ito,20,kendall,0.11982140695813553,0.0797321104372033,0.04008929652093224,1220,1220
anchor,1290017,10,ito,20,winsor_995,0.16160665963169996,0.029955092317566663,0.1316515673141333,1220,1220
anchor,1290017,10,ito,20,winsor_990,0.16499409069416043,0.05726111362964334,0.1077329770645171,1220,1220
anchor,1290017,10,ito,20,winsor_975,0.1702562021681734,0.08716540439927227,0.08309079776890112,1220,1220
anchor,1290017,10,ito,20,winsor_950,0.1859929569242588,0.13580792055598506,0.05018503636827373,1220,1220
anchor,1290017,10,ito,20,trim_995,0.1753133193691458,0.06940104365506268,0.10591227571408311,1206,1206
anchor,1290017,10,ito,20,trim_990,0.14358328353923686,0.11271495367496413,0.030868329864272723,1194,1194
anchor,1290017,10,ito,20,trim_975,0.12685377040091766,0.15043477949124118,-0.023581009090323513,1158,1158
anchor,1290017,10,ito,20,trim_950,0.12478624460617507,0.08835468111924033,0.03643156348693474,1104,1101
anchor,1290017,11,log,5,pearson,0.4579542774346777,0.19578518105304898,0.2621690963816287,1250,1250
anchor,1290017,11,log,5,spearman,0.23698235096470466,0.21913349730143827,0.017848853663266384,1250,1250
anchor,1290017,11,log,5,gaussian_rank,0.2650945541432383,0.2311353560675158,0.03395919807572248,1250,1250
anchor,1290017,11,log,5,kendall,0.16185620496397116,0.14809543634907926,0.013760768614891894,1250,1250
anchor,1290017,11,log,5,winsor_995,0.4676169097113991,0.18415373911288704,0.283463170598512,1250,1250
anchor,1290017,11,log,5,winsor_990,0.4601266887208967,0.18134994346818267,0.278776745252714,1250,1250
anchor,1290017,11,log,5,winsor_975,0.4160607846343999,0.17657768552151995,0.23948309911287993,1250,1250
anchor,1290017,11,log,5,winsor_950,0.353548668739465,0.17722836244053877,0.17632030629892623,1250,1250
anchor,1290017,11,log,5,trim_995,0.34771106210180835,0.11403087238165292,0.23368018972015542,1237,1236
anchor,1290017,11,log,5,trim_990,0.332995270778061,0.09565057670544624,0.23734469407261477,1227,1225
anchor,1290017,11,log,5,trim_975,0.1932925180148696,0.10940190489041589,0.08389061312445371,1199,1189
anchor,1290017,11,log,5,trim_950,0.17682566127188507,0.14388875644672897,0.0329369048251561,1148,1131
anchor,1290017,11,log,10,pearson,0.27920684309528304,0.042443244714176515,0.23676359838110653,1240,1240
anchor,1290017,11,log,10,spearman,0.1803181642497544,0.1609675046572926,0.019350659592461794,1240,1240
anchor,1290017,11,log,10,gaussian_rank,0.19423470039837132,0.14553801894906745,0.048696681449303864,1240,1240
anchor,1290017,11,log,10,kendall,0.12188549558697181,0.10647244135489078,0.01541305423208103,1240,1240
anchor,1290017,11,log,10,winsor_995,0.28879589177869575,0.061353032408435586,0.22744285937026015,1240,1240
anchor,1290017,11,log,10,winsor_990,0.28884871079470625,0.06505737792026417,0.22379133287444208,1240,1240
anchor,1290017,11,log,10,winsor_975,0.25072135308684323,0.0876581013647034,0.16306325172213984,1240,1240
anchor,1290017,11,log,10,winsor_950,0.2166370777780718,0.10549645939471614,0.11114061838335568,1240,1240
anchor,1290017,11,log,10,trim_995,0.18715067335665508,0.07937293361522807,0.10777773974142701,1226,1226
anchor,1290017,11,log,10,trim_990,0.1382589360616987,0.08236544910135936,0.05589348696033934,1216,1214
anchor,1290017,11,log,10,trim_975,0.12197943898940959,0.0886302902767539,0.033349148712655693,1185,1178
anchor,1290017,11,log,10,trim_950,0.0872400596907079,0.13689874232164914,-0.04965868263094124,1128,1117
anchor,1290017,11,log,20,pearson,0.14804275561221533,0.03265274441372677,0.11539001119848856,1220,1220
anchor,1290017,11,log,20,spearman,0.1686547231699802,0.05884853126209249,0.1098061919078877,1220,1220
anchor,1290017,11,log,20,gaussian_rank,0.14588175541213932,0.07989234809548647,0.06598940731665286,1220,1220
anchor,1290017,11,log,20,kendall,0.11605320136096506,0.039115641684261494,0.07693755967670357,1220,1220
anchor,1290017,11,log,20,winsor_995,0.14507439076207937,0.03299418108873102,0.11208020967334835,1220,1220
anchor,1290017,11,log,20,winsor_990,0.14273178942529047,0.03681435202240704,0.10591743740288342,1220,1220
anchor,1290017,11,log,20,winsor_975,0.1284457409454107,0.04429315357355641,0.08415258737185428,1220,1220
anchor,1290017,11,log,20,winsor_950,0.11561384232507818,0.0580651080366595,0.05754873428841868,1220,1220
anchor,1290017,11,log,20,trim_995,0.12183255542045458,0.03800372656196332,0.08382882885849127,1206,1206
anchor,1290017,11,log,20,trim_990,0.07099376147900789,0.05640497953801359,0.014588781940994298,1194,1194
anchor,1290017,11,log,20,trim_975,0.08086021384590114,0.058791745955036126,0.022068467890865015,1161,1158
anchor,1290017,11,log,20,trim_950,0.06032628928837323,0.03654315688890526,0.02378313239946797,1106,1099
anchor,1290017,11,ito,5,pearson,0.4576852469498507,0.19774138937093758,0.25994385757891314,1250,1250
anchor,1290017,11,ito,5,spearman,0.23698856869668403,0.2199146398173695,0.017073928879314526,1250,1250
anchor,1290017,11,ito,5,gaussian_rank,0.2639236878363154,0.23469037909642926,0.029233308739886166,1250,1250
anchor,1290017,11,ito,5,kendall,0.1619919935948759,0.14860784627702162,0.013384147317854284,1250,1250
anchor,1290017,11,ito,5,winsor_995,0.4674278648709663,0.18539952243995042,0.28202834243101593,1250,1250
anchor,1290017,11,ito,5,winsor_990,0.4601844143405703,0.1807159582343655,0.27946845610620474,1250,1250
anchor,1290017,11,ito,5,winsor_975,0.41589565603095224,0.17654731911326954,0.2393483369176827,1250,1250
anchor,1290017,11,ito,5,winsor_950,0.35413283303061494,0.17716945471081874,0.1769633783197962,1250,1250
anchor,1290017,11,ito,5,trim_995,0.350599521781112,0.1122941684948103,0.23830535328630167,1237,1236
anchor,1290017,11,ito,5,trim_990,0.3354861509557055,0.09472283768681863,0.24076331326888686,1227,1225
anchor,1290017,11,ito,5,trim_975,0.18827809909278026,0.10613066307459335,0.08214743601818691,1198,1190
anchor,1290017,11,ito,5,trim_950,0.17631103810366272,0.14181104241503514,0.03449999568862758,1148,1131
anchor,1290017,11,ito,10,pearson,0.2788623702447732,0.04409714056612723,0.23476522967864594,1240,1240
anchor,1290017,11,ito,10,spearman,0.17451726633117506,0.15948878319274865,0.015028483138426418,1240,1240
anchor,1290017,11,ito,10,gaussian_rank,0.1876058631534468,0.14549446721248202,0.042111395940964774,1240,1240
anchor,1290017,11,ito,10,kendall,0.11802962847249343,0.10545965789268141,0.012569970579812018,1240,1240
anchor,1290017,11,ito,10,winsor_995,0.2880066713882424,0.06204291221129751,0.22596375917694486,1240,1240
anchor,1290017,11,ito,10,winsor_990,0.2875784779491539,0.06572679962775603,0.2218516783213979,1240,1240
anchor,1290017,11,ito,10,winsor_975,0.2465864166842284,0.087771112761468,0.1588153039227604,1240,1240
anchor,1290017,11,ito,10,winsor_950,0.2122679676807991,0.10460008128265338,0.10766788639814573,1240,1240
anchor,1290017,11,ito,10,trim_995,0.21697812376809747,0.07731672335792122,0.13966140041017625,1226,1226
anchor,1290017,11,ito,10,trim_990,0.13815394111515844,0.07969148612561448,0.05846245498954396,1216,1214
anchor,1290017,11,ito,10,trim_975,0.11193518267830038,0.0922908456374623,0.01964433704083808,1185,1178
anchor,1290017,11,ito,10,trim_950,0.08635644427859793,0.1265592007822552,-0.04020275650365726,1128,1117
anchor,1290017,11,ito,20,pearson,0.1449356794971804,0.030988907391244377,0.11394677210593601,1220,1220
anchor,1290017,11,ito,20,spearman,0.16381108542649173,0.05526146429601289,0.10854962113047883,1220,1220
anchor,1290017,11,ito,20,gaussian_rank,0.13736138697512082,0.08037204953869917,0.05698933743642165,1220,1220
anchor,1290017,11,ito,20,kendall,0.1128094783415592,0.03676757352842292,0.07604190481313627,1220,1220
anchor,1290017,11,ito,20,winsor_995,0.1435614579696775,0.03174468978372371,0.11181676818595379,1220,1220
anchor,1290017,11,ito,20,winsor_990,0.13792214289975835,0.03701894817081273,0.10090319472894563,1220,1220
anchor,1290017,11,ito,20,winsor_975,0.12637037232017082,0.04345706822714184,0.08291330409302897,1220,1220
anchor,1290017,11,ito,20,winsor_950,0.11136016432353625,0.05679330281974181,0.05456686150379444,1220,1220
anchor,1290017,11,ito,20,trim_995,0.11954862932748853,0.035959114077165705,0.08358951525032282,1206,1206
anchor,1290017,11,ito,20,trim_990,0.0702151885432377,0.05429529341818353,0.015919895125054172,1194,1194
anchor,1290017,11,ito,20,trim_975,0.06708602625965263,0.050464110081981796,0.01662191617767083,1161,1159
anchor,1290017,11,ito,20,trim_950,0.06077148787890892,0.04461073453513057,0.016160753343778346,1106,1100
anchor,1310021,0,log,5,pearson,0.5963767051440999,0.07945705525146507,0.5169196498926348,1250,1250
anchor,1310021,0,log,5,spearman,0.26996541002586244,0.2234138835288855,0.04655152649697694,1250,1250
anchor,1310021,0,log,5,gaussian_rank,0.2991523333764695,0.21142202931594328,0.08773030406052623,1250,1250
anchor,1310021,0,log,5,kendall,0.1856064051240993,0.14964035228182546,0.03596605284227383,1250,1250
anchor,1310021,0,log,5,winsor_995,0.5434950000528369,0.10726447554951256,0.43623052450332434,1250,1250
anchor,1310021,0,log,5,winsor_990,0.4392755202312658,0.12850529209800618,0.3107702281332596,1250,1250
anchor,1310021,0,log,5,winsor_975,0.36591326327610363,0.14247259288890898,0.22344067038719465,1250,1250
anchor,1310021,0,log,5,winsor_950,0.3339813082491536,0.17603432174732683,0.15794698650182679,1250,1250
anchor,1310021,0,log,5,trim_995,0.31712182860248433,0.09077340770717125,0.2263484208953131,1240,1236
anchor,1310021,0,log,5,trim_990,0.25646273007020304,0.11177979836292745,0.14468293170727559,1231,1225
anchor,1310021,0,log,5,trim_975,0.22963222361116298,0.13494530220266826,0.09468692140849472,1199,1187
anchor,1310021,0,log,5,trim_950,0.18953875430456094,0.19389135418207545,-0.004352599877514518,1145,1130
anchor,1310021,0,log,10,pearson,0.4112351785059776,-0.030117821588051263,0.4413530000940289,1240,1240
anchor,1310021,0,log,10,spearman,0.1908738401926976,0.10956873713182781,0.08130510306086979,1240,1240
anchor,1310021,0,log,10,gaussian_rank,0.21272134081685704,0.09666923783560949,0.11605210298124755,1240,1240
anchor,1310021,0,log,10,kendall,0.1279752141425187,0.07104845218568565,0.05692676195683305,1240,1240
anchor,1310021,0,log,10,winsor_995,0.4241570245451004,-0.03176074930536141,0.45591777385046184,1240,1240
anchor,1310021,0,log,10,winsor_990,0.3386727013034941,-0.02781343825677605,0.36648613956027015,1240,1240
anchor,1310021,0,log,10,winsor_975,0.26001351746024864,-0.007415248922316824,0.26742876638256546,1240,1240
anchor,1310021,0,log,10,winsor_950,0.19002458271746284,0.008630875905150456,0.18139370681231237,1240,1240
anchor,1310021,0,log,10,trim_995,0.15917846463020804,-0.027573038126883113,0.18675150275709115,1227,1226
anchor,1310021,0,log,10,trim_990,0.13096160562274897,0.006550966232276817,0.12441063939047216,1220,1214
anchor,1310021,0,log,10,trim_975,0.06354031892225281,0.022076081045809826,0.04146423787644299,1189,1178
anchor,1310021,0,log,10,trim_950,0.06120621415278221,0.04814448815318908,0.013061725999593134,1137,1119
anchor,1310021,0,log,20,pearson,0.16255186212924613,-0.06573920894655184,0.228291071075798,1220,1220
anchor,1310021,0,log,20,spearman,0.20780462985979464,0.12236048021628783,0.08544414964350681,1220,1220
anchor,1310021,0,log,20,gaussian_rank,0.22323270890689023,0.1113595678344518,0.11187314107243843,1220,1220
anchor,1310021,0,log,20,kendall,0.14294436450194328,0.08090211003375516,0.06204225446818812,1220,1220
anchor,1310021,0,log,20,winsor_995,0.16667683252548762,-0.0659177951309121,0.2325946276563997,1220,1220
anchor,1310021,0,log,20,winsor_990,0.1764651512577331,-0.06583933152077759,0.2423044827785107,1220,1220
anchor,1310021,0,log,20,winsor_975,0.16322046722678055,-0.0099826801579759,0.17320314738475645,1220,1220
anchor,1310021,0,log,20,winsor_950,0.1467113737265951,0.01621033137957737,0.13050104234701773,1220,1220
anchor,1310021,0,log,20,trim_995,0.13532979640376544,-0.04443349991150397,0.1797632963152694,1206,1206
anchor,1310021,0,log,20,trim_990,0.10231364301144032,0.008282998533778573,0.09403064447766174,1194,1194
anchor,1310021,0,log,20,trim_975,0.0822249035430087,0.05453025024911884,0.027694653293889857,1165,1158
anchor,1310021,0,log,20,trim_950,0.11047348139011094,0.10708019046736582,0.0033932909227451236,1109,1098
anchor,1310021,0,ito,5,pearson,0.6002130896038125,0.08234782256146017,0.5178652670423523,1250,1250
anchor,1310021,0,ito,5,spearman,0.26839924812751886,0.2264995743357276,0.04189967379179127,1250,1250
anchor,1310021,0,ito,5,gaussian_rank,0.29860361503741384,0.216490277940872,0.08211333709654184,1250,1250
anchor,1310021,0,ito,5,kendall,0.18446116893514813,0.15168230584467574,0.0327788630904724,1250,1250
anchor,1310021,0,ito,5,winsor_995,0.5523397383374747,0.11124209738408372,0.441097640953391,1250,1250
anchor,1310021,0,ito,5,winsor_990,0.4410909055699678,0.131978548196257,0.3091123573737108,1250,1250
anchor,1310021,0,ito,5,winsor_975,0.36603405215106743,0.14604759441755039,0.21998645773351705,1250,1250
anchor,1310021,0,ito,5,winsor_950,0.331958890859178,0.1806751400592281,0.1512837507999499,1250,1250
anchor,1310021,0,ito,5,trim_995,0.31840866171240934,0.09566180760856874,0.2227468541038406,1240,1236
anchor,1310021,0,ito,5,trim_990,0.2564705450740057,0.1134015278127428,0.14306901726126287,1231,1225
anchor,1310021,0,ito,5,trim_975,0.22660516801166922,0.1334757060988397,0.0931294619128295,1200,1188
anchor,1310021,0,ito,5,trim_950,0.1874323853792401,0.19622867286732928,-0.008796287488089194,1145,1130
anchor,1310021,0,ito,10,pearson,0.40552206437916094,-0.029579770402215776,0.4351018347813767,1240,1240
anchor,1310021,0,ito,10,spearman,0.18882395172918215,0.11101382425540753,0.07781012747377462,1240,1240
anchor,1310021,0,ito,10,gaussian_rank,0.20933400680441655,0.09958960679767705,0.1097444000067395,1240,1240
anchor,1310021,0,ito,10,kendall,0.12662917545366972,0.07214715301101304,0.05448202244265668,1240,1240
anchor,1310021,0,ito,10,winsor_995,0.41975649904628987,-0.03129079592675703,0.4510472949730469,1240,1240
