candidate_id,scenario_id,seed_count,seed_pass_fraction,mean_distance,worst_seed_distance,worst_seed_gate_margin,mean_max_abs_return_acf,sd_max_abs_return_acf,mean_mean_log_variance_acf,sd_mean_log_variance_acf,mean_rough_hurst,sd_rough_hurst,mean_leverage_rank,sd_leverage_rank,mean_zumbach_rank,sd_zumbach_rank,mean_excess_kurtosis,sd_excess_kurtosis,mean_taylor_gap,sd_taylor_gap,mean_ito_zumbach,sd_ito_zumbach,mean_ito_zumbach_rank,sd_ito_zumbach_rank,mean_p_cap_exceedance_fraction,sd_p_cap_exceedance_fraction
56,5,4,1.0,0.0,0.0,0.25210050725514876,0.08690593867655982,0.002920353837404876,0.26834590819516513,0.0208146289247057,0.13421275437540653,0.0019975934759866336,-0.03565659001387811,0.011756860637641376,0.030863119542047013,0.010130858196719156,4.629539014646518,0.7950284848492186,0.022693518040996286,0.007474255553649125,0.15816390017296814,0.021552654612811802,0.025900096858622015,0.00978469831991048,3.8752480158730157e-05,2.5114477532892563e-05
45,2,4,1.0,0.0,0.0,0.2473222932484583,0.08578477503055945,0.002656308717836501,0.2596396696939501,0.018643983683014113,0.11842507026290294,0.003274704082615896,-0.030307205915046043,0.012626206843639319,0.02796913490513953,0.010927799572668425,4.5484103618715475,0.6400334597118585,0.02257579949977899,0.006920732028179167,0.14173341455995522,0.02105083617456656,0.023657278210827557,0.010968673924646583,3.875248015873016e-06,3.537601257034648e-06
64,4,4,1.0,0.0,0.0,0.24542891794330132,0.08791512360960196,0.0031900971054276478,0.26673910274207524,0.018761044364695712,0.14489119114560417,0.0066714650780151565,-0.028366240894304853,0.012253727979815113,0.0339783424390211,0.007995757882732053,4.976028573587139,0.6121723141963955,0.027317482827276113,0.005567658725265269,0.170852531837462,0.026760380981990177,0.02939204712076004,0.00758593716092588,9.1552734375e-05,5.612145451062678e-05
64,0,4,1.0,0.0,0.0,0.2250385893700535,0.08895575699349947,0.0037520448048748815,0.26694164298312173,0.01886678276189431,0.1439426237505842,0.00412151412898797,-0.029041516352743376,0.012557311350556799,0.0343104169584046,0.010359657183882525,5.154835988541515,0.8059951424691539,0.028361735477429924,0.006233792712911847,0.17352703296645344,0.02853699520969098,0.0295028718278638,0.0100542439557288,0.00010608491443452381,8.555401758319452e-05
64,3,4,1.0,0.0,0.0,0.20574654796007286,0.08795753636103637,0.0033828423540902333,0.2674865269314075,0.01771149227367744,0.14526213331182541,0.006827644610305497,-0.028631182130820707,0.01178254206253825,0.02907977096256726,0.007602967669715931,4.962098514570533,0.5784586413561902,0.027701020117362897,0.004894959168074167,0.16482079926969145,0.0299363720997373,0.0244409187192239,0.007013569063650991,8.041139632936508e-05,4.6838161270554034e-05
64,6,4,1.0,0.0,0.0,0.17272516332214327,0.08716155590193475,0.004097224361863171,0.2663343715308581,0.020240604793621015,0.14633221727008322,0.0073912861143302045,-0.027477324406494,0.012025550143751822,0.03415390266781863,0.008041060620198416,4.791603532666414,0.43153495959030663,0.02625078048575756,0.005384544320963327,0.16274498275382454,0.02387461754578617,0.030016765444824442,0.007657387053173421,6.587921626984127e-05,3.0554718947676064e-05
57,6,4,1.0,0.0,0.0,0.1713770541415662,0.08577345730885708,0.003738507679770246,0.22813503725365614,0.01909303461712212,0.11707575177590837,0.005635285432284511,-0.028107584722881294,0.011805546535067239,0.030291475824497285,0.010818764898240334,4.852066888245504,0.4440356173464231,0.02221233834344899,0.005555931301535242,0.14512240280899455,0.023399289854562685,0.02617788548744237,0.010902117322105906,0.00020926339285714287,7.509386771095338e-05
64,1,4,1.0,0.0,0.0,0.16425327619546498,0.0872580779377097,0.004362017947459165,0.26678248035348884,0.01987107110502536,0.1463737261904013,0.007315737266608296,-0.0275738729061155,0.01186372993485513,0.03155812176788316,0.007545856089773527,4.8277663875795085,0.44240588669443254,0.02657843846500864,0.005133080779782427,0.16036252183752886,0.025519615988134143,0.0272370245262894,0.00714426924638458,6.636362227182539e-05,2.787194290380501e-05
64,7,4,1.0,0.0,0.0,0.14963109630672286,0.08717248892439369,0.004774947026464408,0.26670498829762057,0.02054454553658032,0.1469492180608618,0.007167185606824364,-0.027190433471239412,0.011932378262726749,0.03143182126857049,0.007944898801541141,4.776422216131888,0.3944655031255401,0.0262490035293943,0.005151835739747478,0.15626051022182236,0.024540388762797304,0.027346550305143595,0.007717477234408314,5.909753224206349e-05,2.6020013173884555e-05
25,0,4,1.0,0.0,0.0,0.1467864610126074,0.08915469594603162,0.004816483190976902,0.2326527252627153,0.01739748942025427,0.12179604169335845,0.0031500322986530082,-0.026252670455026765,0.01217720262103415,0.024685367932220335,0.005059421335707382,5.940981602365234,0.880389431473284,0.031076045094410414,0.00602131242343189,0.15382080992249778,0.03301132721121542,0.020066170299420136,0.004845513713102278,0.00027368939112103175,0.00014402317238230313
25,4,4,1.0,0.0,0.0,0.14223207869507626,0.08835269946588636,0.004214206210164747,0.23250591581118607,0.018558509038710813,0.12229949544975767,0.005373065706541956,-0.02565792758212757,0.01194396205285468,0.02448307718114261,0.006972612206596092,5.751246994855693,0.6543816184663632,0.029867288642694903,0.005946934233586185,0.15224646266584563,0.0314901744675068,0.020311618567878217,0.006698630171153385,0.0002601260230654762,0.0001156246449311715
28,3,4,1.0,0.0,0.0,0.11311318174737117,0.08511224033231897,0.002938447960063677,0.2627621388870527,0.01332691497449662,0.1241906847778007,0.004733014003865041,-0.027199102229975743,0.012233916416926251,0.03388943145840584,0.006331438754191515,4.12050610292805,0.5976525804946259,0.020167515386290514,0.004372496651794611,0.15067250552013042,0.02540782630476706,0.029345866920865958,0.006193875805873199,0.0,0.0
